Ano,Código da Área,Área de Avaliação,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2017,4006,SISTEMAS DE INFORMAÇÃO,1846,CENTRO UNIVERSITÁRIO DE LINS,UNILINS,Centro Universitário,Privada sem fins lucrativos,18733,Educação Presencial,3527108,Lins,SP,9,9,"49,8444","2,4717","35,2444","1,3027","1,5950",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1854,CLARETIANO - FACULDADE - CLARETIANORC,CLARETIANORC,Faculdade,Privada sem fins lucrativos,19956,Educação Presencial,3543907,Rio Claro,SP,1,0,,,,,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,1869,CENTRO UNIVERSITÁRIO DE ITAJUBÁ,FEPI,Centro Universitário,Privada sem fins lucrativos,97637,Educação Presencial,3132404,Itajubá,MG,57,26,"49,5769","2,4340","41,9346","2,1949","2,2547",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1872,FACULDADES INTEGRADAS SANTA CRUZ DE CURITIBA,FARESC,Faculdade,Privada sem fins lucrativos,50760,Educação Presencial,4106902,Curitiba,PR,28,21,"49,0619","2,3614","39,6524","1,8905","2,0083",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1879,Centro Universitário FACEAR,,Centro Universitário,Privada com fins lucrativos,51050,Educação Presencial,4101804,Araucária,PR,26,22,"50,6545","2,5858","41,5591","2,1448","2,2551",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1885,UNIDADE DE ENSINO SUPERIOR DOM BOSCO,UNDB,Faculdade,Privada com fins lucrativos,117022,Educação Presencial,2111300,São Luís,MA,30,28,"61,2750","4,0820","49,8714","3,2532","3,4604",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1892,FACULDADE ENIAC,ENIAC,Faculdade,Privada com fins lucrativos,51139,Educação Presencial,3518800,Guarulhos,SP,106,67,"45,8075","1,9029","32,8612","0,9849","1,2144",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1895,CENTRO UNIVERSITÁRIO CHRISTUS,UNICHRISTUS,Centro Universitário,Privada com fins lucrativos,53342,Educação Presencial,2304400,Fortaleza,CE,17,17,"53,5706","2,9966","53,1176","3,6861","3,5137",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1898,FACULDADE DO LITORAL SUL PAULISTA,FALS,Faculdade,Privada com fins lucrativos,57466,Educação Presencial,3541000,Praia Grande,SP,13,12,"49,3583","2,4032","31,5417","0,8090","1,2075",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1900,FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANÁ,FAESP,Faculdade,Privada sem fins lucrativos,51180,Educação Presencial,4106902,Curitiba,PR,10,8,"40,6875","1,1816","45,6125","2,6853","2,3094",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1908,ESCOLA DE ENSINO SUPERIOR FABRA,FABRA,Faculdade,Privada sem fins lucrativos,51233,Educação Presencial,3205002,Serra,ES,10,10,"55,2200","3,2290","40,2800","1,9742","2,2879",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1909,INSTITUTO SUPERIOR DOCTUM DE IPATINGA,,Faculdade,Privada sem fins lucrativos,56726,Educação Presencial,3131307,Ipatinga,MG,26,26,"46,1269","1,9480","40,4962","2,0031","1,9893",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1913,CENTRO UNIVERSITÁRIO FAMINAS,UNIFAMINAS,Centro Universitário,Privada com fins lucrativos,51257,Educação Presencial,3143906,Muriaé,MG,20,18,"53,8944","3,0423","36,3778","1,4539","1,8510",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1919,FACULDADE DE CIÊNCIAS EXATAS E TECNOLÓGICAS SANTO AGOSTINHO - FACET,FACET,Faculdade,Privada com fins lucrativos,51279,Educação Presencial,3143302,Montes Claros,MG,26,18,"43,9000","1,6342","35,9056","1,3909","1,4517",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1927,FACULDADES INTEGRADAS DO VALE DO IGUAÇU,,Faculdade,Privada com fins lucrativos,48169,Educação Presencial,4128203,União da Vitória,PR,13,12,"59,0750","3,7721","43,6500","2,4236","2,7607",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1970,FACULDADE DO ESPÍRITO SANTO,UNES,Faculdade,Privada com fins lucrativos,51888,Educação Presencial,3201209,Cachoeiro de Itapemirim,ES,11,11,"67,7909","5,0000","48,9091","3,1249","3,5937",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1978,FACULDADE METROPOLITANA DA GRANDE FORTALEZA,FAMETRO,Faculdade,Privada com fins lucrativos,1161716,Educação Presencial,2304400,Fortaleza,CE,44,21,"48,7429","2,3165","50,2810","3,3078","3,0600",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1988,FACULDADE AVANTIS,AVANTIS,Faculdade,Privada com fins lucrativos,83894,Educação Presencial,4202008,Balneário Camboriú,SC,20,17,"53,6471","3,0074","47,2529","2,9041","2,9299",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2009,FACULDADE DE TAQUARITINGA,FTGA,Faculdade,Privada com fins lucrativos,58858,Educação Presencial,3553708,Taquaritinga,SP,4,4,"44,9000","1,7751","33,5750","1,0801","1,2539",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2021,FACULDADE JK - UNIDADE II - GAMA,,Faculdade,Privada com fins lucrativos,1098645,Educação Presencial,5300108,Brasília,DF,9,9,"32,8556","0,0783","31,6000","0,8168","0,6321",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,2036,Faculdade Estácio do Pará - Estácio FAP,ESTÁCIO FAP,Faculdade,Privada com fins lucrativos,1042278,Educação Presencial,1501402,Belém,PA,32,29,"49,7172","2,4538","41,2207","2,0997","2,1882",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2037,FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS,FCT,Faculdade,Privada com fins lucrativos,54934,Educação Presencial,2919207,Lauro de Freitas,BA,16,12,"57,0833","3,4915","55,0333","3,9416","3,8291",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,2113,FACULDADE DOM BOSCO DE PORTO ALEGRE,FDB,Faculdade,Privada sem fins lucrativos,57906,Educação Presencial,4314902,Porto Alegre,RS,18,17,"58,1529","3,6422","48,1000","3,0170","3,1733",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,2132,FACULDADE BARÃO DO RIO BRANCO,FAB,Faculdade,Privada com fins lucrativos,82364,Educação Presencial,1200401,Rio Branco,AC,29,21,"39,9476","1,0774","33,5429","1,0758","1,0762",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2135,CENTRO UNIVERSITÁRIO CATÓLICA DE QUIXADÁ,,Centro Universitário,Privada sem fins lucrativos,104360,Educação Presencial,2311306,Quixadá,CE,50,46,"48,6783","2,3074","40,9891","2,0688","2,1284",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2145,FACULDADE PROMOVE DE TECNOLOGIA,FPTEC,Faculdade,Privada com fins lucrativos,65409,Educação Presencial,3106200,Belo Horizonte,MG,12,10,"63,8000","4,4378","43,0600","2,3449","2,8681",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2147,Centro Universitário CEUNI - FAMETRO,FAMETRO,Centro Universitário,Privada com fins lucrativos,98595,Educação Presencial,1302603,Manaus,AM,70,49,"43,8816","1,6316","42,8633","2,3187","2,1469",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2175,FACULDADE METROPOLITANA DE BLUMENAU,FAMEBLU,Faculdade,Privada com fins lucrativos,67934,Educação Presencial,4202404,Blumenau,SC,40,29,"52,8241","2,8915","42,4172","2,2592","2,4173",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2183,CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ,CUFSA,Centro Universitário,Privada sem fins lucrativos,60743,Educação Presencial,3547809,Santo André,SP,59,54,"39,4500","1,0073","34,7389","1,2353","1,1783",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2184,FACULDADE CNEC GRAVATAÍ,,Faculdade,Privada sem fins lucrativos,56121,Educação Presencial,4309209,Gravataí,RS,8,7,"54,7286","3,1598","51,0571","3,4114","3,3485",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,2222,FACULDADE SETE DE SETEMBRO,FASETE,Faculdade,Privada com fins lucrativos,73140,Educação Presencial,2924009,Paulo Afonso,BA,32,27,"47,5259","2,1450","39,7519","1,9038","1,9641",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2279,Centro Universitário Metrocamp Wyden,UNIMETROCAMP WYDEN,Centro Universitário,Privada com fins lucrativos,59001,Educação Presencial,3509502,Campinas,SP,38,35,"43,3343","1,5545","36,4200","1,4595","1,4833",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2365,FACULDADE CATÓLICA DO TOCANTINS,FACTO,Faculdade,Privada sem fins lucrativos,81210,Educação Presencial,1721000,Palmas,TO,25,24,"50,6167","2,5805","46,2125","2,7653","2,7191",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2383,FACULDADE MERIDIONAL,IMED,Faculdade,Privada com fins lucrativos,96855,Educação Presencial,4314100,Passo Fundo,RS,35,31,"45,1935","1,8165","36,5129","1,4719","1,5580",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2459,FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ,FEAPA,Faculdade,Privada com fins lucrativos,73898,Educação Presencial,1501402,Belém,PA,19,16,"44,1250","1,6659","35,6938","1,3627","1,4385",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2494,FUNVIC - FACULDADE DE PINDAMONHANGABA,,Faculdade,Privada sem fins lucrativos,73119,Educação Presencial,3538006,Pindamonhangaba,SP,10,7,"51,1714","2,6586","38,4143","1,7254","1,9587",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2571,CENTRO UNIVERSITÁRIO REDENTOR,FACREDENTOR,Centro Universitário,Privada sem fins lucrativos,90428,Educação Presencial,3302205,Itaperuna,RJ,11,11,"50,9364","2,6255","39,5182","1,8726","2,0609",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2579,FACULDADE ATENAS,,Faculdade,Privada com fins lucrativos,97089,Educação Presencial,3147006,Paracatu,MG,4,4,"56,2000","3,3671","48,6750","3,0937","3,1620",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,2593,FACULDADE DE JUAZEIRO DO NORTE,FJN,Faculdade,Privada com fins lucrativos,95175,Educação Presencial,2307304,Juazeiro do Norte,CE,48,44,"48,1000","2,2259","37,9227","1,6599","1,8014",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2613,Faculdade Meta,FAMETA,Faculdade,Privada com fins lucrativos,117532,Educação Presencial,1200401,Rio Branco,AC,39,33,"48,1818","2,2374","47,6424","2,9560","2,7764",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2642,FACULDADE SÃO VICENTE,FASVIPA,Faculdade,Privada sem fins lucrativos,1102011,Educação Presencial,2706406,Pão de Açúcar,AL,1,1,"21,1000",,"27,0000",,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,2755,FACULDADE DO VALE DO ITAJAÍ MIRIM,FAVIM,Faculdade,Privada com fins lucrativos,67785,Educação Presencial,4202909,Brusque,SC,18,12,"41,1833","1,2515","42,4500","2,2636","2,0106",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2774,Centro Universitário UNIFAFIBE,FAFIBE,Centro Universitário,Privada sem fins lucrativos,71305,Educação Presencial,3506102,Bebedouro,SP,42,41,"47,5146","2,1435","42,5220","2,2732","2,2408",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2835,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU,UNINASSAU,Centro Universitário,Privada com fins lucrativos,94762,Educação Presencial,2611606,Recife,PE,95,53,"53,1528","2,9378","47,2849","2,9083","2,9157",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,2844,FACULDADE SALESIANA DOM BOSCO DE PIRACICABA,FSDB,Faculdade,Privada sem fins lucrativos,68612,Educação Presencial,3538709,Piracicaba,SP,12,11,"33,5273","0,1729","37,6909","1,6290","1,2650",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2891,FACULDADE BARÃO DE PIRATININGA,AES,Faculdade,Privada com fins lucrativos,73838,Educação Presencial,3550605,São Roque,SP,6,5,"44,9400","1,7807","30,0600","0,6114","0,9037",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,2910,FACULDADE VERDE NORTE,FAVENORTE,Faculdade,Privada com fins lucrativos,1119920,Educação Presencial,3141009,Mato Verde,MG,16,16,"45,3688","1,8411","33,9563","1,1310","1,3085",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2961,FACULDADE DO PANTANAL MATOGROSSENSE,FAPAN,Faculdade,Privada com fins lucrativos,104498,Educação Presencial,5102504,Cáceres,MT,30,29,"45,4517","1,8528","37,6000","1,6169","1,6759",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,2971,FACULDADE BARRETOS,FB,Faculdade,Privada com fins lucrativos,59060,Educação Presencial,3505500,Barretos,SP,19,18,"48,3167","2,2564","37,3111","1,5783","1,7479",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3149,FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD,FPD,Faculdade,Privada com fins lucrativos,20512,Educação Presencial,3122306,Divinópolis,MG,34,18,"54,4722","3,1236","46,5000","2,8037","2,8837",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Universidade,Privada sem fins lucrativos,66234,Educação Presencial,4204202,Chapecó,SC,20,20,"46,5600","2,0090","39,8050","1,9109","1,9354",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3160,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1101244,Educação Presencial,2704302,Maceió,AL,83,65,"46,9708","2,0668","41,7338","2,1681","2,1428",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3170,FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS,,Faculdade,Privada com fins lucrativos,1105434,Educação Presencial,4205407,Florianópolis,SC,13,11,"61,7182","4,1445","38,4182","1,7260","2,3306",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,1330347,Educação Presencial,1302603,Manaus,AM,15,14,"57,9286","3,6106","54,5357","3,8752","3,8091",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,3183,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1181327,Educação Presencial,2803500,Lagarto,SE,13,11,"58,5909","3,7039","45,0000","2,6036","2,8787",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1292727,Educação Presencial,3151206,Pirapora,MG,25,0,,,,,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191018,Educação Presencial,3156700,Sabará,MG,12,10,"56,0700","3,3487","54,6300","3,8878","3,7530",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000578,Educação Presencial,3162807,São João Evangelista,MG,29,25,"57,5240","3,5536","41,2160","2,0990","2,4627",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3194,FACULDADE DE MINAS BH,FAMINAS-BH,Faculdade,Privada com fins lucrativos,67613,Educação Presencial,3106200,Belo Horizonte,MG,26,26,"48,5538","2,2899","44,5154","2,5390","2,4767",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3232,FI - FACULDADE IGUAÇU,FI,Faculdade,Privada com fins lucrativos,74160,Educação Presencial,4104501,Capanema,PR,12,10,"50,8600","2,6148","33,9000","1,1235","1,4963",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1126898,Educação Presencial,3136702,Juiz de Fora,MG,30,29,"53,7586","3,0231","45,8379","2,7154","2,7923",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3304,FACULDADES INTEGRADAS DE PATOS,FIP,Faculdade,Privada com fins lucrativos,46068,Educação Presencial,2510808,Patos,PB,18,18,"56,6444","3,4297","38,4167","1,7258","2,1517",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3319,FACULDADE DE ENSINO SUPERIOR DE CATALÃO,FACULDADE CESUC,Faculdade,Privada com fins lucrativos,1133257,Educação Presencial,5205109,Catalão,GO,21,19,"43,2368","1,5408","34,3895","1,1887","1,2768",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,UNIS-MG,Centro Universitário,Privada sem fins lucrativos,1263237,Educação Presencial,3170701,Varginha,MG,20,20,"47,1500","2,0921","42,4650","2,2656","2,2222",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,UNIPAM,Centro Universitário,Privada sem fins lucrativos,60644,Educação Presencial,3148004,Patos de Minas,MG,25,25,"55,3760","3,2510","52,6880","3,6288","3,5344",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,3388,FACULDADE PARAÍSO DO CEARÁ,FAP,Faculdade,Privada com fins lucrativos,99820,Educação Presencial,2307304,Juazeiro do Norte,CE,19,18,"45,6500","1,8808","56,4833","4,1349","3,5714",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,3456,FACULDADE POLITÉCNICA DE CAMPINAS,POLICAMP,Faculdade,Privada sem fins lucrativos,68937,Educação Presencial,3509502,Campinas,SP,2,2,"37,6500","0,7537","54,6500","3,8905","3,1063",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,3495,FACULDADE PINHALZINHO,HORUS,Faculdade,Privada com fins lucrativos,83294,Educação Presencial,4212908,Pinhalzinho,SC,15,13,"45,0692","1,7989","29,8000","0,5767","0,8823",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,3529,CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA,UNIVEM,Centro Universitário,Privada sem fins lucrativos,88258,Educação Presencial,3529005,Marília,SP,36,33,"56,3515","3,3884","43,2576","2,3713","2,6256",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3588,FACULDADE DOM PEDRO II,FDPII,Faculdade,Privada com fins lucrativos,88068,Educação Presencial,2927408,Salvador,BA,21,19,"50,5474","2,5707","38,0579","1,6779","1,9011",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,UNIBRASIL,Centro Universitário,Privada com fins lucrativos,57900,Educação Presencial,4106902,Curitiba,PR,22,19,"58,6842","3,7170","43,3737","2,3868","2,7193",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3603,FACULDADE ANHANGUERA DE GUARULHOS,,Faculdade,Privada com fins lucrativos,48640,Educação Presencial,3518800,Guarulhos,SP,20,12,"35,9833","0,5189","35,3500","1,3168","1,1173",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3613,FACULDADES INTEGRADAS IESGO,IESGO,Faculdade,Privada com fins lucrativos,48072,Educação Presencial,5208004,Formosa,GO,18,15,"49,5000","2,4232","40,6600","2,0249","2,1245",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Privada sem fins lucrativos,67299,Educação Presencial,3505500,Barretos,SP,56,11,"38,8455","0,9221","38,1545","1,6908","1,4986",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3657,FACULDADE DE COMPUTAÇÃO DE MONTES CLAROS,FACOMP,Faculdade,Privada com fins lucrativos,84425,Educação Presencial,3143302,Montes Claros,MG,51,45,"43,4400","1,5694","32,0956","0,8828","1,0545",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3741,FACULDADE DE EDUCAÇÃO DE BACABAL - FEBAC,FEBAC,Faculdade,Privada com fins lucrativos,1178627,Educação Presencial,2101202,Bacabal,MA,21,20,"37,4500","0,7255","35,6200","1,3528","1,1960",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3768,Faculdade IBGEN,,Faculdade,Privada com fins lucrativos,100109,Educação Presencial,4314902,Porto Alegre,RS,8,6,"51,0000","2,6345","37,6833","1,6280","1,8796",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,3954,FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE OLIVEIRA,FACIJUGO,Faculdade,Privada sem fins lucrativos,62326,Educação Presencial,3145604,Oliveira,MG,11,11,"47,2545","2,1068","25,9545","0,0639","0,5747",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,3974,UNIVERSIDADE DE RIO VERDE,FESURV,Universidade,Pública Municipal,1178673,Educação Presencial,5218805,Rio Verde,GO,26,20,"55,7600","3,3051","42,2000","2,2303","2,4990",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3985,CENTRO UNIVERSITÁRIO SENAC,SENACSP,Centro Universitário,Privada sem fins lucrativos,86972,Educação Presencial,3550308,São Paulo,SP,40,36,"54,1417","3,0771","40,9944","2,0695","2,3214",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,3998,INSTITUTO INFNET RIO DE JANEIRO,INFNET,Faculdade,Privada com fins lucrativos,1060033,Educação Presencial,3304557,Rio de Janeiro,RJ,18,16,"57,2625","3,5167","48,3313","3,0479","3,1651",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Centro Universitário,Privada com fins lucrativos,51022,Educação Presencial,3525904,Jundiaí,SP,17,11,"52,9091","2,9034","50,6727","3,3601","3,2459",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1168604,Educação Presencial,4311205,Júlio de Castilhos,RS,1,0,,,,,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFarroupilha,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191268,Educação Presencial,4318002,São Borja,RS,14,13,"44,5923","1,7318","37,8000","1,6435","1,6656",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,4118,Centro Universitário Joaquim Nabuco de Paulista,UNINABUCO PAULISTA,Centro Universitário,Privada com fins lucrativos,1047907,Educação Presencial,2610707,Paulista,PE,94,17,"54,1765","3,0820","38,6412","1,7557","2,0873",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,4121,FACULDADE UNINASSAU ARACAJU,,Faculdade,Privada sem fins lucrativos,1169188,Educação Presencial,2800308,Aracaju,SE,16,16,"48,0750","2,2224","39,0625","1,8119","1,9145",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,4153,Centro Universitário Joaquim Nabuco de Recife,UNINABUCO RECIFE,Centro Universitário,Privada com fins lucrativos,107409,Educação Presencial,2611606,Recife,PE,139,86,"45,3930","1,8446","36,9942","1,5361","1,6132",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,4157,FACULDADE METROPOLITANA DE RIO DO SUL,FAMESUL,Faculdade,Privada com fins lucrativos,100872,Educação Presencial,4214805,Rio do Sul,SC,12,9,"34,8222","0,3553","39,1000","1,8169","1,4515",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,4163,CENTRO UNIVERSITÁRIO BARRIGA VERDE,UNIBAVE,Centro Universitário,Privada sem fins lucrativos,110428,Educação Presencial,4211702,Orleans,SC,27,27,"47,1185","2,0876","40,4667","1,9991","2,0213",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,4255,FACULDADES INTEGRADAS DE CACOAL,UNESC,Faculdade,Privada sem fins lucrativos,1032473,Educação Presencial,1100049,Cacoal,RO,12,12,"51,4250","2,6944","40,4667","1,9991","2,1729",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,4396,CENTRO UNIVERSITÁRIO DE MINEIROS,UNIFIMES,Centro Universitário,Pública Municipal,17077,Educação Presencial,5213103,Mineiros,GO,7,7,"45,3571","1,8395","37,0714","1,5464","1,6197",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,4399,FACULDADE DE BALSAS,UNIBALSAS,Faculdade,Privada com fins lucrativos,98013,Educação Presencial,2101400,Balsas,MA,11,8,"35,5750","0,4614","39,7375","1,9019","1,5418",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,4420,FACULDADES INTEGRADAS BARROS MELO,FIBAM,Faculdade,Privada com fins lucrativos,47478,Educação Presencial,2609600,Olinda,PE,32,23,"56,7000","3,4375","45,0522","2,6106","2,8173",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,4428,FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS,FEMASS,Faculdade,Pública Municipal,85640,Educação Presencial,3302403,Macaé,RJ,29,20,"60,4100","3,9602","51,0000","3,4037","3,5428",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,4452,FACULDADE METROPOLITANA DE MARABÁ,METROPOLITANA,Faculdade,Privada com fins lucrativos,100654,Educação Presencial,1504208,Marabá,PA,24,19,"45,4105","1,8470","37,6895","1,6288","1,6833",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,4502,FACULDADES INTEGRADAS CAMPO-GRANDENSES,FIC,Faculdade,Privada sem fins lucrativos,37303,Educação Presencial,3304557,Rio de Janeiro,RJ,59,50,"43,0460","1,5139","33,6240","1,0867","1,1935",2,
